2023-05-09-21:10:02 -194.26 -99.978
2023-05-09-21:20:02 -194.26 -99.976
2023-05-09-21:30:02 -194.25 -99.977
2023-05-09-21:40:02 -194.25 -99.976
2023-05-09-21:50:02 -194.25 -99.976
2023-05-09-22:00:02 -194.24 -99.977
2023-05-09-22:10:02 -194.24 -99.977
2023-05-09-22:20:02 -194.23 -99.977
2023-05-09-22:30:02 -194.24 -99.975
2023-05-09-22:40:02 -194.23 -99.978
2023-05-09-22:50:02 -194.22 -99.976
2023-05-09-23:00:02 -194.22 -99.975
2023-05-09-23:10:02 -194.21 -99.977
2023-05-09-23:20:02 -194.2 -99.976
2023-05-09-23:30:02 -194.2 -99.977
2023-05-09-23:40:02 -194.19 -99.977
2023-05-09-23:50:02 -194.19 -99.976
2023-05-10-00:00:02 -194.18 -99.976
2023-05-10-00:10:02 -194.19 -99.977
2023-05-10-00:20:02 -194.18 -99.976
2023-05-10-00:30:02 -194.18 -99.977
2023-05-10-00:40:02 -194.18 -99.978
2023-05-10-00:50:02 -194.17 -99.977
2023-05-10-01:00:02 -194.16 -99.976
2023-05-10-01:10:02 -194.16 -99.977
2023-05-10-01:20:02 -194.16 -99.978
2023-05-10-01:30:02 -194.16 -99.978
2023-05-10-01:40:02 -194.17 -99.976
2023-05-10-01:50:02 -194.17 -99.978
2023-05-10-02:00:02 -194.17 -99.977
2023-05-10-02:10:02 -194.17 -99.977
2023-05-10-02:20:02 -194.17 -99.978
2023-05-10-02:30:02 -194.16 -99.977
2023-05-10-02:40:02 -194.15 -99.978
2023-05-10-02:50:02 -194.15 -99.976
2023-05-10-03:00:02 -194.15 -99.975
2023-05-10-03:10:02 -194.14 -99.976
2023-05-10-03:20:02 -194.13 -99.977
2023-05-10-03:30:02 -194.13 -99.976
2023-05-10-03:40:02 -194.12 -99.977
2023-05-10-03:50:02 -194.05 -99.978
2023-05-10-04:00:02 -194.05 -99.976
2023-05-10-04:10:02 -194.04 -99.976
2023-05-10-04:20:02 -194.03 -99.977
2023-05-10-04:30:02 -194.02 -99.978
2023-05-10-04:40:02 -194.02 -99.976
2023-05-10-04:50:02 -194.01 -99.976
2023-05-10-05:00:02 -194.0 -99.977
2023-05-10-05:10:02 -194.0 -99.976
2023-05-10-05:20:02 -193.99 -99.976
2023-05-10-05:30:02 -193.99 -99.976
2023-05-10-05:40:02 -193.98 -99.976
2023-05-10-05:50:02 -193.98 -99.977
2023-05-10-06:00:02 -193.96 -99.977
2023-05-10-06:10:02 -193.95 -99.976
2023-05-10-06:20:02 -193.95 -99.977
2023-05-10-06:30:02 -193.94 -99.976
2023-05-10-06:40:02 -193.94 -99.976
2023-05-10-06:50:02 -193.92 -99.976
2023-05-10-07:00:02 -193.92 -99.978
2023-05-10-07:10:02 -193.92 -99.976
2023-05-10-07:20:02 -193.91 -99.976
2023-05-10-07:30:02 -193.91 -99.977
2023-05-10-07:40:02 -193.9 -99.977
2023-05-10-07:50:02 -193.9 -99.975
2023-05-10-08:00:02 -193.89 -99.977
2023-05-10-08:10:01 -193.88 -99.974
2023-05-10-08:20:02 -193.88 -99.977
2023-05-10-08:30:02 -193.87 -99.977
2023-05-10-08:40:02 -193.87 -99.975
2023-05-10-08:50:02 -193.86 -99.976
2023-05-10-09:00:02 -193.85 -99.976
2023-05-10-09:10:02 -193.85 -99.978
2023-05-10-09:20:02 -193.84 -99.974
2023-05-10-09:30:02 -193.84 -99.977
2023-05-10-09:40:02 -193.83 -99.975
2023-05-10-09:50:02 -193.83 -99.976
2023-05-10-10:00:02 -193.82 -99.976
2023-05-10-10:10:02 -193.82 -99.978
2023-05-10-10:20:02 -193.81 -99.976
2023-05-10-10:30:02 -193.8 -99.977
2023-05-10-10:40:02 -193.79 -99.977
2023-05-10-10:50:02 -194.3 -99.969
2023-05-10-11:00:02 -194.28 -99.984
2023-05-10-11:10:02 -194.27 -99.969
2023-05-10-11:20:02 -194.27 -99.981
2023-05-10-11:30:02 -194.28 -99.971
2023-05-10-11:40:02 -194.28 -99.979
2023-05-10-11:50:02 -194.28 -99.973
2023-05-10-12:00:02 -194.28 -99.978
2023-05-10-12:10:02 -194.29 -99.974
2023-05-10-12:20:02 -194.29 -99.976
2023-05-10-12:30:02 -194.29 -99.971
2023-05-10-12:40:02 -194.29 -99.977
2023-05-10-12:50:02 -194.29 -99.975
2023-05-10-13:00:02 -194.28 -99.977
2023-05-10-13:10:02 -194.28 -99.976
2023-05-10-13:20:02 -194.28 -99.976
2023-05-10-13:30:02 -194.26 -99.975
2023-05-10-13:40:02 -194.27 -99.976
2023-05-10-13:50:02 -194.27 -99.973
2023-05-10-14:00:02 -194.27 -99.976
2023-05-10-14:10:02 -194.27 -99.812
2023-05-10-14:20:02 -194.27 -100.1
2023-05-10-14:30:02 -194.26 -99.871
2023-05-10-14:40:02 -194.26 -100.06
2023-05-10-14:50:02 -194.25 -99.902
2023-05-10-15:00:02 -194.26 -100.03
2023-05-10-15:09:13 -194.26 -99.929
2023-05-10-15:10:02 -194.26 -99.933
2023-05-10-15:20:01 -194.26 -100.01
2023-05-10-15:30:02 -194.26 -99.947
2023-05-10-15:40:02 -194.25 -99.996
2023-05-10-15:50:02 -194.25 -99.958
2023-05-10-16:00:02 -194.26 -99.988
2023-05-10-16:10:02 -194.25 -100.1
2023-05-10-16:20:02 -194.25 -99.912
2023-05-10-16:30:02 -194.25 -100.0
2023-05-10-16:40:02 -194.25 -99.977
2023-05-10-16:50:02 -194.25 -99.96
2023-05-10-17:00:02 -194.25 -99.998
2023-05-10-17:10:02 -194.25 -99.952
2023-05-10-17:20:02 -194.25 -99.998
2023-05-10-17:30:02 -194.25 -99.957
2023-05-10-17:40:02 -194.24 -99.989
2023-05-10-17:50:02 -194.24 -99.966
2023-05-10-18:00:02 -194.24 -99.979
2023-05-10-18:10:02 -194.24 -99.973
2023-05-10-18:20:02 -194.24 -99.975
2023-05-10-18:30:02 -194.24 -99.977
2023-05-10-18:40:02 -194.23 -99.976
2023-05-10-18:50:02 -194.23 -99.975
2023-05-10-19:00:01 -194.23 -99.975
2023-05-10-19:10:02 -194.23 -99.976
2023-05-10-19:20:02 -194.23 -99.975
2023-05-10-19:30:02 -194.23 -99.976
2023-05-10-19:40:02 -194.23 -99.972
2023-05-10-19:50:02 -194.23 -99.975
2023-05-10-20:00:02 -194.22 -99.973
2023-05-10-20:10:02 -194.22 -99.975
2023-05-10-20:20:02 -194.22 -99.975
2023-05-10-20:30:02 -194.21 -99.974
2023-05-10-20:40:02 -194.21 -99.975
2023-05-10-20:50:02 -194.21 -99.976
2023-05-10-21:00:02 -194.21 -99.976
2023-05-10-21:10:02 -194.21 -99.975
2023-05-10-21:20:02 -194.21 -99.977
2023-05-10-21:30:02 -194.2 -99.974
2023-05-10-21:40:02 -194.2 -99.975
2023-05-10-21:50:02 -194.2 -99.977
2023-05-10-22:00:02 -194.19 -99.977
2023-05-10-22:10:02 -194.19 -99.976
2023-05-10-22:20:02 -194.19 -99.976
2023-05-10-22:30:02 -194.18 -99.976
2023-05-10-22:40:02 -194.17 -99.975
2023-05-10-22:50:02 -194.17 -99.974
2023-05-10-23:00:02 -194.16 -99.977
2023-05-10-23:10:02 -194.16 -99.975
2023-05-10-23:20:02 -194.16 -99.977
2023-05-10-23:30:02 -194.15 -99.975
2023-05-10-23:40:02 -194.14 -99.976
2023-05-10-23:50:02 -194.14 -99.974
2023-05-11-00:00:02 -194.14 -99.972
2023-05-11-00:10:02 -194.13 -99.976
2023-05-11-00:20:02 -194.12 -99.974
2023-05-11-00:30:02 -194.13 -99.976
2023-05-11-00:40:02 -194.12 -99.976
2023-05-11-00:50:02 -194.13 -99.976
2023-05-11-01:00:02 -194.12 -99.974
2023-05-11-01:10:02 -194.12 -99.976
2023-05-11-01:20:02 -194.11 -99.974
2023-05-11-01:30:02 -194.11 -99.977
2023-05-11-01:40:02 -194.11 -99.976
2023-05-11-01:50:02 -194.12 -99.976
2023-05-11-02:00:02 -194.12 -99.976
2023-05-11-02:10:02 -194.12 -99.975
2023-05-11-02:20:02 -194.12 -99.975
2023-05-11-02:30:02 -194.12 -99.977
2023-05-11-02:40:02 -194.13 -99.974
2023-05-11-02:50:02 -194.12 -99.975
2023-05-11-03:00:02 -194.11 -99.975
2023-05-11-03:10:02 -194.11 -99.976
2023-05-11-03:20:02 -194.11 -99.975
2023-05-11-03:30:02 -194.1 -99.977
2023-05-11-03:40:02 -194.08 -99.973
2023-05-11-03:50:02 -194.09 -99.975
2023-05-11-04:00:02 -194.07 -99.975
2023-05-11-04:10:02 -194.01 -99.974
2023-05-11-04:20:02 -194.0 -99.976
2023-05-11-04:30:02 -193.99 -99.977
2023-05-11-04:40:02 -193.99 -99.976
2023-05-11-04:50:02 -193.98 -99.976
2023-05-11-05:00:02 -193.98 -99.977
2023-05-11-05:10:02 -193.97 -99.975
2023-05-11-05:20:02 -193.96 -99.975
2023-05-11-05:30:02 -193.95 -99.973
2023-05-11-05:40:02 -193.95 -99.976
2023-05-11-05:50:02 -193.95 -99.975
2023-05-11-06:00:02 -193.94 -99.975
2023-05-11-06:10:02 -193.93 -99.973
2023-05-11-06:20:02 -193.92 -99.975
2023-05-11-06:30:02 -193.91 -99.974
2023-05-11-06:40:02 -193.91 -99.974
2023-05-11-06:50:02 -193.9 -99.974
2023-05-11-07:00:02 -193.89 -99.974
2023-05-11-07:10:02 -193.88 -99.976
2023-05-11-07:20:02 -193.88 -99.976
2023-05-11-07:30:02 -193.88 -99.975
2023-05-11-07:40:02 -193.87 -99.975
2023-05-11-07:50:02 -193.87 -99.975
2023-05-11-08:00:01 -193.86 -99.976
2023-05-11-08:10:02 -193.86 -99.973
2023-05-11-08:20:02 -193.85 -99.974
2023-05-11-08:30:02 -193.84 -99.972
2023-05-11-08:40:02 -193.84 -99.973
2023-05-11-08:50:02 -193.83 -99.976
2023-05-11-09:00:02 -193.83 -99.976
2023-05-11-09:10:02 -193.82 -99.976
2023-05-11-09:20:02 -193.82 -99.976
2023-05-11-09:30:01 -193.82 -99.97
2023-05-11-09:40:01 -193.8 -100.02
2023-05-11-09:50:02 -193.8 -99.985
2023-05-11-10:00:02 -193.79 -100.01
2023-05-11-10:10:02 -194.27 -99.993
2023-05-11-10:20:02 -194.24 -100.01
2023-05-11-10:30:02 -194.23 -99.996
2023-05-11-10:40:02 -194.25 -99.999
2023-05-11-10:50:02 -194.25 -100.0
2023-05-11-11:00:02 -194.26 -99.999
2023-05-11-11:10:02 -194.26 -100.0
2023-05-11-11:20:02 -194.28 -100.0
2023-05-11-11:30:02 -194.28 -99.999
2023-05-11-11:40:02 -194.27 -99.995
2023-05-11-11:50:01 -194.28 -99.967
2023-05-11-12:00:02 -194.28 -99.99
2023-05-11-12:10:02 -194.28 -99.971
2023-05-11-12:20:02 -194.27 -99.983
2023-05-11-12:30:02 -194.27 -99.979
2023-05-11-12:40:02 -194.26 -99.98
2023-05-11-12:50:02 -194.25 -99.978
2023-05-11-13:00:02 -194.25 -99.98
2023-05-11-13:10:02 -194.26 -99.98
2023-05-11-13:20:02 -194.26 -99.978
2023-05-11-13:30:02 -194.25 -99.98
2023-05-11-13:40:02 -194.26 -99.98
2023-05-11-13:50:02 -194.26 -99.98
2023-05-11-14:00:01 -194.26 -99.981
2023-05-11-14:10:02 -194.26 -99.98
2023-05-11-14:20:02 -194.26 -99.98
2023-05-11-14:30:02 -194.26 -99.98
2023-05-11-14:40:02 -194.26 -99.979
2023-05-11-14:50:02 -194.25 -99.973
2023-05-11-15:00:02 -194.25 -99.978
2023-05-11-15:10:02 -194.25 -99.975
2023-05-11-15:20:02 -194.26 -99.975
2023-05-11-15:30:02 -194.25 -99.976
2023-05-11-15:40:02 -194.25 -99.977
2023-05-11-15:50:02 -194.26 -99.978
2023-05-11-16:00:02 -194.25 -99.977
2023-05-11-16:10:02 -194.26 -99.976
2023-05-11-16:20:02 -194.26 -99.976
2023-05-11-16:30:01 -194.27 -99.977
2023-05-11-16:40:02 -194.26 -99.976
2023-05-11-16:50:02 -194.26 -99.975
2023-05-11-17:00:02 -194.26 -99.976
2023-05-11-17:10:02 -194.26 -99.976
2023-05-11-17:20:02 -194.26 -99.976
2023-05-11-17:30:02 -194.25 -99.976
2023-05-11-17:40:02 -194.25 -99.818
2023-05-11-17:50:02 -194.25 -100.15
2023-05-11-18:00:02 -194.25 -99.887
2023-05-11-18:10:02 -194.25 -100.01
2023-05-11-18:20:02 -194.25 -99.977
2023-05-11-18:30:02 -194.24 -99.949
2023-05-11-18:40:02 -194.25 -100.01
2023-05-11-18:50:02 -194.25 -99.941
2023-05-11-19:00:02 -194.24 -100.01
2023-05-11-19:10:02 -194.24 -99.954
2023-05-11-19:20:02 -194.24 -99.994
2023-05-11-19:30:02 -194.24 -99.965
2023-05-11-19:40:02 -194.24 -99.984
2023-05-11-19:50:02 -194.23 -99.972
2023-05-11-20:00:02 -194.24 -99.979
2023-05-11-20:10:02 -194.24 -99.976
2023-05-11-20:20:02 -194.24 -99.976
2023-05-11-20:30:02 -194.23 -99.979
2023-05-11-20:40:02 -194.23 -99.973
2023-05-11-20:50:02 -194.23 -99.977
2023-05-11-21:00:02 -194.23 -99.976
2023-05-11-21:10:02 -194.23 -99.976
2023-05-11-21:20:02 -194.22 -99.977
2023-05-11-21:30:02 -194.22 -99.978
2023-05-11-21:40:02 -194.21 -99.975
2023-05-11-21:50:02 -194.21 -99.975
2023-05-11-22:00:02 -194.2 -99.975
2023-05-11-22:10:02 -194.2 -99.975
2023-05-11-22:20:02 -194.2 -99.979
2023-05-11-22:30:02 -194.19 -99.979
2023-05-11-22:40:02 -194.19 -99.976
2023-05-11-22:50:02 -194.18 -99.975
2023-05-11-23:00:02 -194.18 -99.977
2023-05-11-23:10:02 -194.18 -99.977
2023-05-11-23:20:02 -194.18 -99.976
2023-05-11-23:30:02 -194.17 -99.974
2023-05-11-23:40:02 -194.17 -99.976
2023-05-11-23:50:02 -194.17 -99.975
2023-05-12-00:00:02 -194.17 -99.973
2023-05-12-00:10:02 -194.17 -99.976
2023-05-12-00:20:02 -194.17 -99.975
2023-05-12-00:30:02 -194.16 -99.978
2023-05-12-00:40:02 -194.16 -99.977
2023-05-12-00:50:02 -194.16 -99.977
2023-05-12-01:00:02 -194.16 -99.976
2023-05-12-01:10:02 -194.16 -99.976
2023-05-12-01:20:02 -194.16 -99.976
2023-05-12-01:30:02 -194.16 -99.976
2023-05-12-01:40:02 -194.17 -99.977
2023-05-12-01:50:02 -194.17 -99.976
2023-05-12-02:00:02 -194.17 -99.977
2023-05-12-02:10:02 -194.17 -99.977
2023-05-12-02:20:02 -194.16 -99.978
2023-05-12-02:30:02 -194.16 -99.975
2023-05-12-02:40:02 -194.16 -99.979
2023-05-12-02:50:02 -194.15 -99.973
2023-05-12-03:00:02 -194.14 -99.977
2023-05-12-03:10:02 -194.14 -99.979
2023-05-12-03:20:02 -194.15 -99.975
2023-05-12-03:30:02 -194.08 -99.975
2023-05-12-03:40:02 -194.06 -99.977
2023-05-12-03:50:02 -194.05 -99.974
2023-05-12-04:00:02 -194.04 -99.976
2023-05-12-04:10:02 -194.04 -99.976
2023-05-12-04:20:02 -194.03 -99.976
2023-05-12-04:30:02 -194.02 -99.974
2023-05-12-04:40:02 -194.01 -99.975
2023-05-12-04:50:02 -194.01 -99.976
2023-05-12-05:00:02 -194.0 -99.977
2023-05-12-05:10:02 -194.0 -99.974
2023-05-12-05:20:02 -194.0 -99.977
2023-05-12-05:30:02 -193.99 -99.977
2023-05-12-05:40:02 -193.98 -99.977
2023-05-12-05:50:02 -193.98 -99.975
2023-05-12-06:00:02 -193.97 -99.978
2023-05-12-06:10:02 -193.96 -99.976
2023-05-12-06:20:02 -193.95 -99.977
2023-05-12-06:30:02 -193.95 -99.976
2023-05-12-06:40:02 -193.94 -99.975
2023-05-12-06:50:02 -193.93 -99.977
2023-05-12-07:00:02 -193.93 -99.978
2023-05-12-07:10:02 -193.92 -99.975
2023-05-12-07:20:02 -193.92 -99.977
2023-05-12-07:30:02 -193.91 -99.975
2023-05-12-07:40:02 -193.9 -99.977
2023-05-12-07:50:02 -193.89 -99.976
2023-05-12-08:00:02 -193.89 -99.976
2023-05-12-08:10:02 -193.89 -99.976
2023-05-12-08:20:02 -193.88 -99.977
2023-05-12-08:30:02 -193.88 -99.975
2023-05-12-08:40:02 -193.86 -99.977
2023-05-12-08:50:02 -193.87 -99.977
2023-05-12-09:00:02 -193.86 -99.976
2023-05-12-09:10:02 -193.86 -99.976
2023-05-12-09:20:02 -193.85 -99.976
2023-05-12-09:30:02 -193.85 -99.977
2023-05-12-09:40:02 -193.84 -99.975
2023-05-12-09:50:02 -193.83 -99.977
2023-05-12-10:00:02 -193.83 -99.976
2023-05-12-10:10:02 -193.82 -99.978
2023-05-12-10:20:02 -193.81 -99.975
2023-05-12-10:30:02 -193.81 -99.976
2023-05-12-10:40:02 -193.79 -99.98
2023-05-12-10:50:02 -194.35 -99.971
2023-05-12-11:00:02 -194.27 -99.992
2023-05-12-11:10:02 -194.25 -99.973
2023-05-12-11:20:02 -194.3 -99.998
2023-05-12-11:30:02 -194.3 -99.987
2023-05-12-11:40:02 -194.31 -99.989
2023-05-12-11:50:02 -194.31 -99.989
2023-05-12-12:00:02 -194.31 -99.987
2023-05-12-12:10:02 -194.32 -99.987
2023-05-12-12:20:02 -194.32 -99.99
2023-05-12-12:30:02 -194.33 -99.987
2023-05-12-12:40:02 -194.33 -99.99
2023-05-12-12:50:02 -194.33 -99.988
2023-05-12-13:00:02 -194.32 -99.989
2023-05-12-13:10:02 -194.32 -99.989
2023-05-12-13:20:02 -194.32 -99.988
2023-05-12-13:30:02 -194.31 -99.987
2023-05-12-13:40:02 -194.31 -99.987
2023-05-12-13:50:02 -194.31 -99.987
2023-05-12-14:00:02 -194.31 -99.988
2023-05-12-14:10:02 -194.3 -99.988
2023-05-12-14:20:02 -194.31 -99.988
2023-05-12-14:30:02 -194.31 -99.986
2023-05-12-14:40:02 -194.31 -99.991
2023-05-12-14:50:02 -194.29 -99.977
2023-05-12-15:12:47 -194.3 -99.977
2023-05-12-15:20:02 -194.3 -99.979
2023-05-12-15:30:02 -194.3 -99.981
2023-05-12-15:40:02 -194.3 -99.977
2023-05-12-15:50:02 -194.29 -99.978
2023-05-12-16:00:02 -194.29 -99.977
2023-05-12-16:10:02 -194.32 -99.986
2023-05-12-16:20:02 -194.32 -99.977
2023-05-12-16:30:01 -194.33 -99.986
2023-05-12-16:40:01 -194.33 -99.986
2023-05-12-16:50:02 -194.32 -99.984
2023-05-12-17:00:02 -194.32 -99.984
2023-05-12-17:10:02 -194.32 -99.986
2023-05-12-17:20:02 -194.31 -99.986
2023-05-12-17:30:02 -194.32 -99.817
2023-05-12-17:40:02 -194.32 -100.12
2023-05-12-17:50:02 -194.32 -99.881
2023-05-12-18:00:02 -194.31 -100.23
2023-05-12-18:10:02 -194.31 -99.834
2023-05-12-18:20:02 -194.31 -100.08
2023-05-12-18:30:02 -194.31 -99.951
2023-05-12-18:40:02 -194.31 -99.991
2023-05-12-18:50:02 -194.31 -100.0
2023-05-12-19:00:02 -194.3 -99.958
2023-05-12-19:10:01 -194.3 -100.01
2023-05-12-19:20:02 -194.3 -99.962
2023-05-12-19:30:02 -194.3 -100.01
2023-05-12-19:40:02 -194.3 -99.972
2023-05-12-19:50:02 -194.3 -99.996
2023-05-12-20:00:02 -194.29 -99.981
2023-05-12-20:10:02 -194.29 -99.988
2023-05-12-20:20:02 -194.29 -99.984
2023-05-12-20:30:02 -194.28 -99.986
2023-05-12-20:40:02 -194.29 -99.987
2023-05-12-20:50:02 -194.29 -99.987
2023-05-12-21:00:02 -194.28 -99.988
2023-05-12-21:10:02 -194.28 -99.986
2023-05-12-21:20:02 -194.28 -99.987
2023-05-12-21:30:02 -194.27 -99.986
2023-05-12-21:40:02 -194.27 -99.987
2023-05-12-21:50:02 -194.27 -99.986
2023-05-12-22:00:02 -194.26 -99.987
2023-05-12-22:10:02 -194.26 -99.986
2023-05-12-22:20:02 -194.26 -99.988
2023-05-12-22:30:02 -194.26 -99.988
2023-05-12-22:40:02 -194.25 -99.987
2023-05-12-22:50:02 -194.25 -99.986
2023-05-12-23:00:02 -194.25 -99.986
2023-05-12-23:10:02 -194.24 -99.988
2023-05-12-23:20:02 -194.24 -99.988
2023-05-12-23:30:02 -194.23 -99.988
2023-05-12-23:40:02 -194.23 -99.987
2023-05-12-23:50:02 -194.23 -99.988
2023-05-13-00:00:02 -194.22 -99.987
2023-05-13-00:10:02 -194.22 -99.988
2023-05-13-00:20:02 -194.21 -99.986
2023-05-13-00:30:02 -194.22 -99.986
2023-05-13-00:40:02 -194.21 -99.986
2023-05-13-00:50:02 -194.22 -99.984
2023-05-13-01:00:02 -194.21 -99.987
2023-05-13-01:10:02 -194.2 -99.987
2023-05-13-01:20:02 -194.2 -99.986
2023-05-13-01:30:02 -194.2 -99.988
2023-05-13-01:40:02 -194.2 -99.986
2023-05-13-01:50:02 -194.2 -99.986
2023-05-13-02:00:02 -194.2 -99.986
2023-05-13-02:10:02 -194.2 -99.987
2023-05-13-02:20:02 -194.2 -99.987
2023-05-13-02:30:02 -194.2 -99.986
2023-05-13-02:40:02 -194.22 -99.985
2023-05-13-02:50:02 -194.2 -99.989
2023-05-13-03:00:02 -194.2 -99.986
2023-05-13-03:10:02 -194.2 -99.986
2023-05-13-03:20:02 -194.19 -99.986
2023-05-13-03:30:02 -194.19 -99.986
2023-05-13-03:40:02 -194.18 -99.988
2023-05-13-03:50:02 -194.17 -99.986
2023-05-13-04:00:02 -194.16 -99.986
2023-05-13-04:10:02 -194.1 -99.986
2023-05-13-04:20:02 -194.09 -99.985
2023-05-13-04:30:02 -194.08 -99.986
2023-05-13-04:40:02 -194.07 -99.988
2023-05-13-04:50:02 -194.07 -99.987
2023-05-13-05:00:02 -194.06 -99.986
2023-05-13-05:10:02 -194.06 -99.986
2023-05-13-05:20:02 -194.05 -99.988
2023-05-13-05:30:02 -194.04 -99.986
2023-05-13-05:40:02 -194.04 -99.986
2023-05-13-05:50:02 -194.04 -99.989
2023-05-13-06:00:02 -194.03 -99.988
2023-05-13-06:10:02 -194.02 -99.985
2023-05-13-06:20:02 -194.02 -99.987
2023-05-13-06:30:02 -194.01 -99.987
2023-05-13-06:40:02 -193.99 -99.986
2023-05-13-06:50:02 -193.99 -99.987
2023-05-13-07:00:02 -193.99 -99.987
2023-05-13-07:10:02 -193.98 -99.987
2023-05-13-07:20:02 -193.97 -99.986
2023-05-13-07:30:02 -193.97 -99.988
2023-05-13-07:40:02 -193.97 -99.987
2023-05-13-07:50:02 -193.96 -99.986
2023-05-13-08:00:02 -193.96 -99.986
2023-05-13-08:10:02 -193.95 -99.988
2023-05-13-08:20:02 -193.94 -99.986
2023-05-13-08:30:02 -193.94 -99.987
2023-05-13-08:40:02 -193.93 -99.987
2023-05-13-08:50:02 -193.93 -99.987
2023-05-13-09:00:02 -193.93 -99.986
2023-05-13-09:10:02 -193.92 -99.986
2023-05-13-09:20:02 -193.91 -99.988
2023-05-13-09:30:02 -193.91 -99.987
2023-05-13-09:40:02 -193.9 -99.988
2023-05-13-09:50:02 -193.9 -99.988
2023-05-13-10:00:02 -193.89 -99.988
2023-05-13-10:10:02 -193.89 -99.987
2023-05-13-10:20:02 -193.88 -99.988
2023-05-13-10:30:02 -193.87 -99.986
2023-05-13-10:40:02 -193.87 -99.988
2023-05-13-10:50:02 -193.86 -99.987
2023-05-13-11:00:02 -193.86 -99.986
2023-05-13-11:10:02 -193.85 -99.987
2023-05-13-11:20:02 -193.84 -99.987
2023-05-13-11:30:02 -193.83 -99.988
2023-05-13-11:40:02 -193.82 -99.987
2023-05-13-11:50:02 -193.83 -99.986
2023-05-13-12:00:02 -193.82 -99.988
2023-05-13-12:10:02 -193.81 -99.987
2023-05-13-12:20:01 -193.81 -99.988
2023-05-13-12:30:02 -193.8 -99.987
2023-05-13-12:40:02 -193.8 -99.987
2023-05-13-12:50:02 -193.81 -99.984
2023-05-13-13:00:02 -193.78 -99.986
2023-05-13-13:10:02 -194.38 -99.979
2023-05-13-13:20:02 -194.35 -99.999
2023-05-13-13:30:02 -194.34 -99.979
2023-05-13-13:40:02 -194.34 -99.996
2023-05-13-13:50:02 -194.35 -99.981
2023-05-13-14:00:02 -194.35 -99.992
2023-05-13-14:10:02 -194.35 -99.983
2023-05-13-14:20:02 -194.36 -99.988
2023-05-13-14:30:02 -194.36 -99.987
2023-05-13-14:40:02 -194.36 -99.987
2023-05-13-14:50:02 -194.37 -99.987
2023-05-13-15:00:02 -194.37 -99.986
2023-05-13-15:10:02 -194.37 -99.988
2023-05-13-15:20:02 -194.37 -99.986
2023-05-13-15:30:02 -194.37 -99.988
2023-05-13-15:40:02 -194.37 -99.987
2023-05-13-15:50:02 -194.36 -99.987
2023-05-13-16:00:02 -194.36 -99.985
2023-05-13-16:10:02 -194.36 -99.988
2023-05-13-16:20:02 -194.36 -99.987
2023-05-13-16:30:02 -194.36 -99.985
2023-05-13-16:40:02 -194.36 -99.987
2023-05-13-16:50:02 -194.36 -99.988
2023-05-13-17:00:02 -194.36 -99.987
2023-05-13-17:10:02 -194.36 -99.987
2023-05-13-17:20:02 -194.36 -99.987
2023-05-13-17:30:02 -194.36 -99.988
2023-05-13-17:40:02 -194.36 -99.988
2023-05-13-17:50:02 -194.36 -99.984
2023-05-13-18:00:02 -194.36 -99.986
2023-05-13-18:10:02 -194.36 -99.986
2023-05-13-18:20:02 -194.36 -99.986
2023-05-13-18:30:02 -194.35 -99.984
2023-05-13-18:40:02 -194.36 -99.99
2023-05-13-18:50:02 -194.36 -99.987
2023-05-13-19:00:02 -194.36 -99.988
2023-05-13-19:10:02 -194.36 -99.987
2023-05-13-19:20:02 -194.36 -99.988
2023-05-13-19:30:02 -194.35 -99.989
2023-05-13-19:40:02 -194.36 -99.985
2023-05-13-19:50:02 -194.35 -99.986
2023-05-13-20:00:02 -194.35 -99.988
2023-05-13-20:10:02 -194.35 -99.987
2023-05-13-20:20:02 -194.35 -99.989
2023-05-13-20:30:02 -194.35 -99.987
2023-05-13-20:40:02 -194.35 -99.986
2023-05-13-20:50:02 -194.34 -99.987
2023-05-13-21:00:02 -194.34 -99.988
2023-05-13-21:10:02 -194.34 -99.987
2023-05-13-21:20:02 -194.34 -99.987
2023-05-13-21:30:02 -194.34 -99.988
2023-05-13-21:40:02 -194.34 -99.986
2023-05-13-21:50:02 -194.33 -99.987
2023-05-13-22:00:02 -194.33 -99.986
2023-05-13-22:10:02 -194.33 -99.986
2023-05-13-22:20:02 -194.33 -99.985
2023-05-13-22:30:02 -194.34 -99.987
2023-05-13-22:40:02 -194.33 -99.987
2023-05-13-22:50:02 -194.33 -99.987
2023-05-13-23:00:02 -194.33 -99.987
2023-05-13-23:10:02 -194.33 -99.988
2023-05-13-23:20:02 -194.33 -99.986
2023-05-13-23:30:02 -194.33 -99.987
2023-05-13-23:40:02 -194.33 -99.988
2023-05-13-23:50:02 -194.32 -99.988
2023-05-14-00:00:02 -194.33 -99.987
2023-05-14-00:10:02 -194.32 -99.988
2023-05-14-00:20:02 -194.32 -99.986
2023-05-14-00:30:02 -194.32 -99.988
2023-05-14-00:40:02 -194.31 -99.986
2023-05-14-00:50:02 -194.31 -99.989
2023-05-14-01:00:02 -194.3 -99.985
2023-05-14-01:10:02 -194.3 -99.986
2023-05-14-01:20:02 -194.3 -99.985
2023-05-14-01:30:02 -194.3 -99.987
2023-05-14-01:40:02 -194.29 -99.988
2023-05-14-01:50:02 -194.28 -99.987
2023-05-14-02:00:02 -194.28 -99.986
2023-05-14-02:10:02 -194.28 -99.987
2023-05-14-02:20:02 -194.26 -99.986
